,ds,trend,Chinese New Year,Chinese New Year_lower,Chinese New Year_upper,Dragon Boat Festival,Dragon Boat Festival_lower,Dragon Boat Festival_upper,holidays,holidays_lower,holidays_upper,Labor Day,Labor Day_lower,Labor Day_upper,Mid-Autumn Festival,Mid-Autumn Festival_lower,Mid-Autumn Festival_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Tomb-Sweeping Day,Tomb-Sweeping Day_lower,Tomb-Sweeping Day_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2333,02/05/2014,0.084311923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121085765,0.069552569,0.179214149,0,0,0,0,0,0,0,0,0,0.121085765,0.069552569,0.179214149,0,0,0,0,0.419574047,0.079114097,0.094598712,0.094520896
2334,03/05/2014,0.084191637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121319137,0.069653074,0.179172797,0,0,0,0,0,0,0,0,0,0.121319137,0.069653074,0.179172797,0,0,0,0,0.424823633,0.078992725,0.094483911,0.094405694
2335,03/05/2014,0.084191637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121319137,0.069653074,0.179172797,0,0,0,0,0,0,0,0,0,0.121319137,0.069653074,0.179172797,0,0,0,0,0.422897102,0.078992725,0.094483911,0.094405694
2336,03/05/2014,0.084191637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121319137,0.069653074,0.179172797,0,0,0,0,0,0,0,0,0,0.121319137,0.069653074,0.179172797,0,0,0,0,0.435050003,0.078992725,0.094483911,0.094405694
2337,04/05/2014,0.084071512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121411196,0.069688706,0.179313854,0,0,0,0,0,0,0,0,0,0.121411196,0.069688706,0.179313854,0,0,0,0,0.430284757,0.078871526,0.094369239,0.094278735
2338,04/05/2014,0.084071512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121411196,0.069688706,0.179313854,0,0,0,0,0,0,0,0,0,0.121411196,0.069688706,0.179313854,0,0,0,0,0.414407934,0.078871526,0.094369239,0.094278735
2339,04/05/2014,0.084071512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121411196,0.069688706,0.179313854,0,0,0,0,0,0,0,0,0,0.121411196,0.069688706,0.179313854,0,0,0,0,0.413143937,0.078871526,0.094369239,0.094278735
2340,04/05/2014,0.084071512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121411196,0.069688706,0.179313854,0,0,0,0,0,0,0,0,0,0.121411196,0.069688706,0.179313854,0,0,0,0,0.426681197,0.078871526,0.094369239,0.094278735
2341,04/05/2014,0.084071512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121411196,0.069688706,0.179313854,0,0,0,0,0,0,0,0,0,0.121411196,0.069688706,0.179313854,0,0,0,0,0.43702882,0.078871526,0.094369239,0.094278735
2342,04/05/2014,0.084071512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121411196,0.069688706,0.179313854,0,0,0,0,0,0,0,0,0,0.121411196,0.069688706,0.179313854,0,0,0,0,0.420492729,0.078871526,0.094369239,0.094278735
2343,05/05/2014,0.083951546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121364014,0.070014956,0.178546693,0,0,0,0,0,0,0,0,0,0.121364014,0.070014956,0.178546693,0,0,0,0,0.432499785,0.078750502,0.094254695,0.094140243
2344,05/05/2014,0.083951546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121364014,0.070014956,0.178546693,0,0,0,0,0,0,0,0,0,0.121364014,0.070014956,0.178546693,0,0,0,0,0.427185579,0.078750502,0.094254695,0.094140243
2345,05/05/2014,0.083951546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121364014,0.070014956,0.178546693,0,0,0,0,0,0,0,0,0,0.121364014,0.070014956,0.178546693,0,0,0,0,0.420605165,0.078750502,0.094254695,0.094140243
2346,06/05/2014,0.083831739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121179829,0.069760589,0.178602721,0,0,0,0,0,0,0,0,0,0.121179829,0.069760589,0.178602721,0,0,0,0,0.402369341,0.078629652,0.094140279,0.093990455
2347,06/05/2014,0.083831739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121179829,0.069760589,0.178602721,0,0,0,0,0,0,0,0,0,0.121179829,0.069760589,0.178602721,0,0,0,0,0.416936695,0.078629652,0.094140279,0.093990455
2348,06/05/2014,0.083831739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121179829,0.069760589,0.178602721,0,0,0,0,0,0,0,0,0,0.121179829,0.069760589,0.178602721,0,0,0,0,0.443679865,0.078629652,0.094140279,0.093990455
2349,06/05/2014,0.083831739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121179829,0.069760589,0.178602721,0,0,0,0,0,0,0,0,0,0.121179829,0.069760589,0.178602721,0,0,0,0,0.425431272,0.078629652,0.094140279,0.093990455
2350,06/05/2014,0.083831739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121179829,0.069760589,0.178602721,0,0,0,0,0,0,0,0,0,0.121179829,0.069760589,0.178602721,0,0,0,0,0.438380349,0.078629652,0.094140279,0.093990455
2351,06/05/2014,0.083831739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121179829,0.069760589,0.178602721,0,0,0,0,0,0,0,0,0,0.121179829,0.069760589,0.178602721,0,0,0,0,0.430453789,0.078629652,0.094140279,0.093990455
2352,07/05/2014,0.083711327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120861036,0.070524765,0.1779604,0,0,0,0,0,0,0,0,0,0.120861036,0.070524765,0.1779604,0,0,0,0,0.420004897,0.078509923,0.09402384,0.093828764
2353,08/05/2014,0.083591075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120410189,0.071275799,0.176892557,0,0,0,0,0,0,0,0,0,0.120410189,0.071275799,0.176892557,0,0,0,0,0.428918082,0.078390365,0.093907533,0.093656292
2354,08/05/2014,0.083591075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120410189,0.071275799,0.176892557,0,0,0,0,0,0,0,0,0,0.120410189,0.071275799,0.176892557,0,0,0,0,0.434160194,0.078390365,0.093907533,0.093656292
2355,08/05/2014,0.083591075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120410189,0.071275799,0.176892557,0,0,0,0,0,0,0,0,0,0.120410189,0.071275799,0.176892557,0,0,0,0,0.430469591,0.078390365,0.093907533,0.093656292
2356,09/05/2014,0.083470985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119829995,0.070592999,0.175362307,0,0,0,0,0,0,0,0,0,0.119829995,0.070592999,0.175362307,0,0,0,0,0.430900242,0.078270977,0.09379136,0.093473312
2357,09/05/2014,0.083470985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119829995,0.070592999,0.175362307,0,0,0,0,0,0,0,0,0,0.119829995,0.070592999,0.175362307,0,0,0,0,0.408804971,0.078270977,0.09379136,0.093473312
2358,09/05/2014,0.083470985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119829995,0.070592999,0.175362307,0,0,0,0,0,0,0,0,0,0.119829995,0.070592999,0.175362307,0,0,0,0,0.412659503,0.078270977,0.09379136,0.093473312
2359,10/05/2014,0.083351055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119123309,0.069355277,0.173412446,0,0,0,0,0,0,0,0,0,0.119123309,0.069355277,0.173412446,0,0,0,0,0.441362845,0.07814888,0.093675319,0.093280108
2360,10/05/2014,0.083351055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119123309,0.069355277,0.173412446,0,0,0,0,0,0,0,0,0,0.119123309,0.069355277,0.173412446,0,0,0,0,0.404564354,0.07814888,0.093675319,0.093280108
2361,11/05/2014,0.083231285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118293131,0.068057468,0.171843254,0,0,0,0,0,0,0,0,0,0.118293131,0.068057468,0.171843254,0,0,0,0,0.424562902,0.078021536,0.093551243,0.093076975
2362,11/05/2014,0.083231285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118293131,0.068057468,0.171843254,0,0,0,0,0,0,0,0,0,0.118293131,0.068057468,0.171843254,0,0,0,0,0.424188494,0.078021536,0.093551243,0.093076975
2363,11/05/2014,0.083231285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118293131,0.068057468,0.171843254,0,0,0,0,0,0,0,0,0,0.118293131,0.068057468,0.171843254,0,0,0,0,0.407531605,0.078021536,0.093551243,0.093076975
2364,11/05/2014,0.083231285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118293131,0.068057468,0.171843254,0,0,0,0,0,0,0,0,0,0.118293131,0.068057468,0.171843254,0,0,0,0,0.427753051,0.078021536,0.093551243,0.093076975
2365,12/05/2014,0.083111676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117342603,0.066696037,0.170088821,0,0,0,0,0,0,0,0,0,0.117342603,0.066696037,0.170088821,0,0,0,0,0.450698949,0.077894386,0.093418812,0.092864217
2366,13/05/2014,0.082992227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116275005,0.065560107,0.168025222,0,0,0,0,0,0,0,0,0,0.116275005,0.065560107,0.168025222,0,0,0,0,0.425804093,0.07776743,0.093286554,0.092642149
2367,14/05/2014,0.082872938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115093745,0.065098576,0.165830167,0,0,0,0,0,0,0,0,0,0.115093745,0.065098576,0.165830167,0,0,0,0,0.438823132,0.077640668,0.093154468,0.092411095
2368,15/05/2014,0.082753809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113802363,0.063965066,0.16389466,0,0,0,0,0,0,0,0,0,0.113802363,0.063965066,0.16389466,0,0,0,0,0.424872178,0.077516925,0.093022555,0.092171388
2369,15/05/2014,0.082753809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113802363,0.063965066,0.16389466,0,0,0,0,0,0,0,0,0,0.113802363,0.063965066,0.16389466,0,0,0,0,0.414814153,0.077516925,0.093022555,0.092171388
2370,16/05/2014,0.08263484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112404518,0.063455465,0.161977139,0,0,0,0,0,0,0,0,0,0.112404518,0.063455465,0.161977139,0,0,0,0,0.446859528,0.077396795,0.092890815,0.091923369
2371,16/05/2014,0.08263484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112404518,0.063455465,0.161977139,0,0,0,0,0,0,0,0,0,0.112404518,0.063455465,0.161977139,0,0,0,0,0.437558161,0.077396795,0.092890815,0.091923369
2372,16/05/2014,0.08263484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112404518,0.063455465,0.161977139,0,0,0,0,0,0,0,0,0,0.112404518,0.063455465,0.161977139,0,0,0,0,0.428455641,0.077396795,0.092890815,0.091923369
2373,16/05/2014,0.08263484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112404518,0.063455465,0.161977139,0,0,0,0,0,0,0,0,0,0.112404518,0.063455465,0.161977139,0,0,0,0,0.410820076,0.077396795,0.092890815,0.091923369
2374,17/05/2014,0.08251603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110903988,0.061985015,0.160902724,0,0,0,0,0,0,0,0,0,0.110903988,0.061985015,0.160902724,0,0,0,0,0.42159364,0.07727684,0.092759247,0.091667386
2375,17/05/2014,0.08251603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110903988,0.061985015,0.160902724,0,0,0,0,0,0,0,0,0,0.110903988,0.061985015,0.160902724,0,0,0,0,0.417357496,0.07727684,0.092759247,0.091667386
2376,17/05/2014,0.08251603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110903988,0.061985015,0.160902724,0,0,0,0,0,0,0,0,0,0.110903988,0.061985015,0.160902724,0,0,0,0,0.419446885,0.07727684,0.092759247,0.091667386
2377,17/05/2014,0.08251603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110903988,0.061985015,0.160902724,0,0,0,0,0,0,0,0,0,0.110903988,0.061985015,0.160902724,0,0,0,0,0.440834239,0.07727684,0.092759247,0.091667386
2378,18/05/2014,0.082397379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109304665,0.060144042,0.159216517,0,0,0,0,0,0,0,0,0,0.109304665,0.060144042,0.159216517,0,0,0,0,0.431365396,0.077157059,0.092627851,0.091403797
2379,20/05/2014,0.082160554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105825732,0.055703353,0.15680513,0,0,0,0,0,0,0,0,0,0.105825732,0.055703353,0.15680513,0,0,0,0,0.431584619,0.076918018,0.092365575,0.090855255
2380,20/05/2014,0.082160554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105825732,0.055703353,0.15680513,0,0,0,0,0,0,0,0,0,0.105825732,0.055703353,0.15680513,0,0,0,0,0.42104725,0.076918018,0.092365575,0.090855255
2381,20/05/2014,0.082160554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105825732,0.055703353,0.15680513,0,0,0,0,0,0,0,0,0,0.105825732,0.055703353,0.15680513,0,0,0,0,0.435307816,0.076918018,0.092365575,0.090855255
2382,21/05/2014,0.08204238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103954418,0.054088541,0.155832641,0,0,0,0,0,0,0,0,0,0.103954418,0.054088541,0.155832641,0,0,0,0,0.4343015,0.076798758,0.092234695,0.090571048
2383,22/05/2014,0.081924365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102000893,0.053097615,0.153638816,0,0,0,0,0,0,0,0,0,0.102000893,0.053097615,0.153638816,0,0,0,0,0.42530385,0.076679672,0.092103986,0.090280723
2384,22/05/2014,0.081924365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102000893,0.053097615,0.153638816,0,0,0,0,0,0,0,0,0,0.102000893,0.053097615,0.153638816,0,0,0,0,0.414726896,0.076679672,0.092103986,0.090280723
2385,22/05/2014,0.081924365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102000893,0.053097615,0.153638816,0,0,0,0,0,0,0,0,0,0.102000893,0.053097615,0.153638816,0,0,0,0,0.426289527,0.076679672,0.092103986,0.090280723
2386,23/05/2014,0.081806507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099969529,0.050721927,0.152109576,0,0,0,0,0,0,0,0,0,0.099969529,0.050721927,0.152109576,0,0,0,0,0.414232278,0.076560758,0.091973448,0.089984665
2387,24/05/2014,0.081688808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097864777,0.049347855,0.150066571,0,0,0,0,0,0,0,0,0,0.097864777,0.049347855,0.150066571,0,0,0,0,0.413393476,0.076442018,0.091843081,0.089683265
2388,24/05/2014,0.081688808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097864777,0.049347855,0.150066571,0,0,0,0,0,0,0,0,0,0.097864777,0.049347855,0.150066571,0,0,0,0,0.40768253,0.076442018,0.091843081,0.089683265
2389,25/05/2014,0.081571267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095691164,0.046666137,0.147496289,0,0,0,0,0,0,0,0,0,0.095691164,0.046666137,0.147496289,0,0,0,0,0.421877964,0.07632345,0.091712884,0.089376917
2390,25/05/2014,0.081571267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095691164,0.046666137,0.147496289,0,0,0,0,0,0,0,0,0,0.095691164,0.046666137,0.147496289,0,0,0,0,0.43873859,0.07632345,0.091712884,0.089376917
2391,26/05/2014,0.081453884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093453282,0.044025034,0.145126977,0,0,0,0,0,0,0,0,0,0.093453282,0.044025034,0.145126977,0,0,0,0,0.425178697,0.076205055,0.091582859,0.089066017
2392,27/05/2014,0.081336659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091155787,0.042384451,0.143123175,0,0,0,0,0,0,0,0,0,0.091155787,0.042384451,0.143123175,0,0,0,0,0.434064728,0.076080718,0.091453004,0.088750966
2393,27/05/2014,0.081336659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091155787,0.042384451,0.143123175,0,0,0,0,0,0,0,0,0,0.091155787,0.042384451,0.143123175,0,0,0,0,0.428253898,0.076080718,0.091453004,0.088750966
2394,28/05/2014,0.08121959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088803389,0.040136895,0.140879348,0,0,0,0,0,0,0,0,0,0.088803389,0.040136895,0.140879348,0,0,0,0,0.402673141,0.075954645,0.091323319,0.088432165
2395,28/05/2014,0.08121959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088803389,0.040136895,0.140879348,0,0,0,0,0,0,0,0,0,0.088803389,0.040136895,0.140879348,0,0,0,0,0.414982253,0.075954645,0.091323319,0.088432165
2396,29/05/2014,0.08110268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086400847,0.037901235,0.138941627,0,0,0,0,0,0,0,0,0,0.086400847,0.037901235,0.138941627,0,0,0,0,0.442332937,0.075828768,0.091198643,0.08811002
2397,29/05/2014,0.08110268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086400847,0.037901235,0.138941627,0,0,0,0,0,0,0,0,0,0.086400847,0.037901235,0.138941627,0,0,0,0,0.437159051,0.075828768,0.091198643,0.08811002
2398,29/05/2014,0.08110268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086400847,0.037901235,0.138941627,0,0,0,0,0,0,0,0,0,0.086400847,0.037901235,0.138941627,0,0,0,0,0.404309015,0.075828768,0.091198643,0.08811002
2399,30/05/2014,0.080985926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083952964,0.035117186,0.136746359,0,0,0,0,0,0,0,0,0,0.083952964,0.035117186,0.136746359,0,0,0,0,0.399881946,0.075703087,0.091080066,0.087784934
2400,30/05/2014,0.080985926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083952964,0.035117186,0.136746359,0,0,0,0,0,0,0,0,0,0.083952964,0.035117186,0.136746359,0,0,0,0,0.439297466,0.075703087,0.091080066,0.087784934
2401,30/05/2014,0.080985926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083952964,0.035117186,0.136746359,0,0,0,0,0,0,0,0,0,0.083952964,0.035117186,0.136746359,0,0,0,0,0.401862774,0.075703087,0.091080066,0.087784934
2402,30/05/2014,0.080985926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083952964,0.035117186,0.136746359,0,0,0,0,0,0,0,0,0,0.083952964,0.035117186,0.136746359,0,0,0,0,0.406894155,0.075703087,0.091080066,0.087784934
2403,31/05/2014,0.080869329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081464579,0.032537045,0.133843789,0,0,0,0,0,0,0,0,0,0.081464579,0.032537045,0.133843789,0,0,0,0,0.405405287,0.075577601,0.09096163,0.087457315
2404,31/05/2014,0.080869329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081464579,0.032537045,0.133843789,0,0,0,0,0,0,0,0,0,0.081464579,0.032537045,0.133843789,0,0,0,0,0.393636893,0.075577601,0.09096163,0.087457315
2405,31/05/2014,0.080869329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081464579,0.032537045,0.133843789,0,0,0,0,0,0,0,0,0,0.081464579,0.032537045,0.133843789,0,0,0,0,0.420553653,0.075577601,0.09096163,0.087457315
2406,31/05/2014,0.080869329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081464579,0.032537045,0.133843789,0,0,0,0,0,0,0,0,0,0.081464579,0.032537045,0.133843789,0,0,0,0,0.418080575,0.075577601,0.09096163,0.087457315
2407,01/06/2014,0.080752889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078940563,0.029942664,0.130321797,0,0,0,0,0,0,0,0,0,0.078940563,0.029942664,0.130321797,0,0,0,0,0.409766794,0.075452311,0.090843338,0.087127568
2408,02/06/2014,0.080636606,0,0,0,-0.178486738,-0.672031144,0.344372259,-0.178486738,-0.672031144,0.344372259,0,0,0,0,0,0,-0.102100929,-0.586122839,0.410957832,0,0,0,0,0,0,0,0,0,0.076385809,0.027179781,0.127476063,0,0,0,0,0.397943021,0.075327216,0.090725152,0.072403533
2409,02/06/2014,0.080636606,0,0,0,-0.178486738,-0.672031144,0.344372259,-0.178486738,-0.672031144,0.344372259,0,0,0,0,0,0,-0.102100929,-0.586122839,0.410957832,0,0,0,0,0,0,0,0,0,0.076385809,0.027179781,0.127476063,0,0,0,0,0.412544436,0.075327216,0.090725152,0.072403533
2410,02/06/2014,0.080636606,0,0,0,-0.178486738,-0.672031144,0.344372259,-0.178486738,-0.672031144,0.344372259,0,0,0,0,0,0,-0.102100929,-0.586122839,0.410957832,0,0,0,0,0,0,0,0,0,0.076385809,0.027179781,0.127476063,0,0,0,0,0.39998155,0.075327216,0.090725152,0.072403533
2411,03/06/2014,0.080520479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07380523,0.023900893,0.124179218,0,0,0,0,0,0,0,0,0,0.07380523,0.023900893,0.124179218,0,0,0,0,0.420083722,0.075202315,0.090606761,0.086463311
2412,03/06/2014,0.080520479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07380523,0.023900893,0.124179218,0,0,0,0,0,0,0,0,0,0.07380523,0.023900893,0.124179218,0,0,0,0,0.405280927,0.075202315,0.090606761,0.086463311
2413,04/06/2014,0.080404508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071203748,0.020691484,0.120854021,0,0,0,0,0,0,0,0,0,0.071203748,0.020691484,0.120854021,0,0,0,0,0.416746489,0.075077608,0.090488513,0.08612961
2414,04/06/2014,0.080404508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071203748,0.020691484,0.120854021,0,0,0,0,0,0,0,0,0,0.071203748,0.020691484,0.120854021,0,0,0,0,0.427290058,0.075077608,0.090488513,0.08612961
2415,04/06/2014,0.080404508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071203748,0.020691484,0.120854021,0,0,0,0,0,0,0,0,0,0.071203748,0.020691484,0.120854021,0,0,0,0,0.420707495,0.075077608,0.090488513,0.08612961
2416,05/06/2014,0.080288693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068586294,0.018078454,0.118630673,0,0,0,0,0,0,0,0,0,0.068586294,0.018078454,0.118630673,0,0,0,0,0.441234312,0.074953096,0.090370408,0.085795397
2417,05/06/2014,0.080288693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068586294,0.018078454,0.118630673,0,0,0,0,0,0,0,0,0,0.068586294,0.018078454,0.118630673,0,0,0,0,0.424289233,0.074953096,0.090370408,0.085795397
2418,05/06/2014,0.080288693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068586294,0.018078454,0.118630673,0,0,0,0,0,0,0,0,0,0.068586294,0.018078454,0.118630673,0,0,0,0,0.399977413,0.074953096,0.090370408,0.085795397
2419,06/06/2014,0.080173034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065957792,0.015669417,0.116684259,0,0,0,0,0,0,0,0,0,0.065957792,0.015669417,0.116684259,0,0,0,0,0.434458718,0.074828778,0.090252446,0.08546107
2420,07/06/2014,0.08005753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063323165,0.012899635,0.114705685,0,0,0,0,0,0,0,0,0,0.063323165,0.012899635,0.114705685,0,0,0,0,0.426122018,0.074704653,0.090134626,0.085127027
2421,07/06/2014,0.08005753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063323165,0.012899635,0.114705685,0,0,0,0,0,0,0,0,0,0.063323165,0.012899635,0.114705685,0,0,0,0,0.417060605,0.074704653,0.090134626,0.085127027
2422,08/06/2014,0.079942183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060687315,0.009736757,0.11140183,0,0,0,0,0,0,0,0,0,0.060687315,0.009736757,0.11140183,0,0,0,0,0.420193887,0.074580722,0.090016948,0.084793659
2423,08/06/2014,0.079942183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060687315,0.009736757,0.11140183,0,0,0,0,0,0,0,0,0,0.060687315,0.009736757,0.11140183,0,0,0,0,0.424915414,0.074580722,0.090016948,0.084793659
2424,08/06/2014,0.079942183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060687315,0.009736757,0.11140183,0,0,0,0,0,0,0,0,0,0.060687315,0.009736757,0.11140183,0,0,0,0,0.421351832,0.074580722,0.090016948,0.084793659
2425,09/06/2014,0.07982699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05805513,0.006716409,0.109359146,0,0,0,0,0,0,0,0,0,0.05805513,0.006716409,0.109359146,0,0,0,0,0.419453087,0.074456983,0.089899413,0.084461356
2426,09/06/2014,0.07982699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05805513,0.006716409,0.109359146,0,0,0,0,0,0,0,0,0,0.05805513,0.006716409,0.109359146,0,0,0,0,0.431579059,0.074456983,0.089899413,0.084461356
2427,09/06/2014,0.07982699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05805513,0.006716409,0.109359146,0,0,0,0,0,0,0,0,0,0.05805513,0.006716409,0.109359146,0,0,0,0,0.435170137,0.074456983,0.089899413,0.084461356
2428,10/06/2014,0.079711953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055431467,0.004522429,0.107626405,0,0,0,0,0,0,0,0,0,0.055431467,0.004522429,0.107626405,0,0,0,0,0.439355858,0.074333438,0.08978202,0.084130503
2429,10/06/2014,0.079711953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055431467,0.004522429,0.107626405,0,0,0,0,0,0,0,0,0,0.055431467,0.004522429,0.107626405,0,0,0,0,0.413057437,0.074333438,0.08978202,0.084130503
2430,10/06/2014,0.079711953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055431467,0.004522429,0.107626405,0,0,0,0,0,0,0,0,0,0.055431467,0.004522429,0.107626405,0,0,0,0,0.428375797,0.074333438,0.08978202,0.084130503
2431,10/06/2014,0.079711953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055431467,0.004522429,0.107626405,0,0,0,0,0,0,0,0,0,0.055431467,0.004522429,0.107626405,0,0,0,0,0.401229505,0.074333438,0.08978202,0.084130503
2432,10/06/2014,0.079711953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055431467,0.004522429,0.107626405,0,0,0,0,0,0,0,0,0,0.055431467,0.004522429,0.107626405,0,0,0,0,0.422832188,0.074333438,0.08978202,0.084130503
2433,10/06/2014,0.079711953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055431467,0.004522429,0.107626405,0,0,0,0,0,0,0,0,0,0.055431467,0.004522429,0.107626405,0,0,0,0,0.418388319,0.074333438,0.08978202,0.084130503
2434,10/06/2014,0.079711953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055431467,0.004522429,0.107626405,0,0,0,0,0,0,0,0,0,0.055431467,0.004522429,0.107626405,0,0,0,0,0.399281368,0.074333438,0.08978202,0.084130503
